           sample     id                                                                       file          line  wavelength     intg_flux  intg_flux_err    gauss_flux  gauss_flux_err           eqw       eqw_err particle                                  latex_label                       profile_label pixel_mask            w1            w2            w3            w4            w5            w6           w_i           w_f     peak_wave     peak_flux          cont      std_cont        m_cont        n_cont      snr_line      snr_cont    z_line           amp        center        sigma       amp_err    center_err     sigma_err           v_r       v_r_err     sigma_vel  sigma_vel_err  sigma_thermal  sigma_instr  n_pixels    pixel_vel     FWHM_intg         FWHM_g           FWZI        v_med         v_50           v_1          v_5         v_10         v_90          v_95          v_99         chisqr       redchi         aic         bic  observations comments
248   CEERs_DR0.7    618  hlsp_ceers_jwst_nirspec_nirspec10-000618_comb-mgrat_dr0.7_x1d_masked.fits     Ne5_3427A      3427.0  4.563356e-19   1.522045e-19  6.953895e-19    1.727068e-19  7.489675e+01  2.244904e+03      Ne5                               $[NeV]3427\AA$                                 NaN         no   3413.976727   3421.085737   3421.802185   3432.859425   3434.841271   3445.135254           NaN           NaN  24157.690178  2.298033e-20  2.562279e-21  5.415429e-21  5.045423e-23 -1.216295e-18  5.765676e+00  4.731440e-01  6.049224  2.445997e-20  24155.423770    11.341809  6.658815e-21  3.256133e+00  3.154533e+00    -28.125705  4.040800e+01    140.749753   3.914717e+01       2.029830          NaN       8.0   132.917343           NaN     331.440340            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      29.845397     1.755612   14.005967   16.993164            no       no
249   CEERs_DR0.7    618   hlsp_ceers_jwst_nirspec_nirspec4-000618_comb-mgrat_dr0.7_x1d_masked.fits     Ne5_3427A      3427.0 -8.076314e-20   9.562580e-20  1.367968e-19    3.585941e-19 -8.332333e+01  3.024192e+03      Ne5                               $[NeV]3427\AA$                                 NaN         no   3409.024282   3418.093362   3421.802185   3432.859425   3434.841271   3445.135254           NaN           NaN  24135.635229  1.219296e-20  2.852465e-21  3.235684e-21 -1.032124e-23  2.519622e-19  4.733417e+00  8.815650e-01  6.042788  1.257618e-20  24139.388596     4.339478  1.161326e-19  2.127600e+01  2.899981e+01     46.621162  2.642724e+02     53.901323   3.602112e+02       2.029830          NaN       8.0   132.518426           NaN     126.927915            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      54.101243     2.705062   25.673348   29.079830            no       no
250   CEERs_DR0.7    618  hlsp_ceers_jwst_nirspec_nirspec10-000618_comb-mgrat_dr0.7_x1d_masked.fits    O2_3727A_m      3727.0  5.832898e-19   1.080954e-19  3.818026e-19    1.131045e-19 -2.772484e+02  2.596452e+04       O2                $[OII]3727\AA$+$[OII]3730\AA$                   O2_3727A+O2_3730A         no   3694.671303   3712.256252   3724.714154   3733.409172   3740.890932   3751.405838           NaN           NaN  26277.939034  2.472673e-20  1.319747e-21  4.693274e-21 -4.301055e-24  1.143426e-19  7.871974e+00  2.812000e-01  6.050695  2.810025e-20  26282.056331     5.420493  3.221288e-20  3.298071e+00  6.505068e+00     46.972278  3.762611e+01     61.839812   7.421321e+01       2.279635          NaN       7.0   122.115607           NaN     145.621630            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      74.838453     3.118269   33.526364   37.413875            no       no
251   CEERs_DR0.7    618   hlsp_ceers_jwst_nirspec_nirspec4-000618_comb-mgrat_dr0.7_x1d_masked.fits    O2_3727A_m      3727.0  1.084383e-18   1.046577e-19  1.785544e-18    7.954496e-19  2.624638e+03  4.289737e+04       O2                $[OII]3727\AA$+$[OII]3730\AA$                   O2_3727A+O2_3730A         no   3694.671303   3712.256252   3722.375012   3736.542938   3760.290476   3776.469005           NaN           NaN  26344.126730  1.614548e-20 -2.483300e-22  4.772810e-21  3.621825e-24 -9.566216e-20  4.852885e+00 -5.203000e-02  6.068454  1.139835e-20  26307.908906    62.494079  2.347654e-21  2.388849e+01  3.367208e+01   -412.153741  2.718477e+02    711.173831   3.831836e+02       2.279635          NaN      10.0   121.355829           NaN    1674.686393            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      89.582904     2.889771   38.939335   43.518417            no       no
252   CEERs_DR0.7    618  hlsp_ceers_jwst_nirspec_nirspec10-000618_comb-mgrat_dr0.7_x1d_masked.fits     Ne3_3870A      3870.0  4.150751e-19   1.462405e-19  4.249762e-19    1.683419e-19 -5.268587e+02  1.638466e+04      Ne3                             $[NeIII]3870\AA$                                 NaN         no   3850.600615   3863.432011   3866.484268   3873.831393   3877.546547   3889.950229           NaN           NaN  27283.943389  2.316667e-20 -6.768582e-22  5.594252e-21 -1.194016e-23  3.250977e-19  4.408458e+00 -1.209920e-01  6.050115  2.403005e-20  27283.725176     7.055374  1.082190e-20  3.244359e+00  2.529191e+00     -2.397695  3.564860e+01     77.523546   2.779043e+01       2.029830          NaN       6.0   117.574222           NaN     182.554001            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      56.586014     2.572092   26.422151   30.078778            no       no
253   CEERs_DR0.7    618   hlsp_ceers_jwst_nirspec_nirspec4-000618_comb-mgrat_dr0.7_x1d_masked.fits      H1_4341A      4341.0  4.211772e-19   7.243936e-20  3.552464e-19    6.684182e-20  3.699525e+02  4.340859e+03       H1                                  $HI4341\AA$                                 NaN         no   4308.586480   4321.194876   4335.580616   4347.909448   4354.387309   4371.731258           NaN           NaN  30602.871593  1.317482e-20  9.909844e-22  1.615699e-21 -3.216150e-25  1.083333e-20  7.625467e+00  6.133470e-01  6.049729  1.229652e-20  30604.410050    11.525444  2.242269e-21  2.793809e+00  2.070768e+00     15.071061  2.736876e+01    112.905785   2.028570e+01       9.082224          NaN       6.0   175.835070           NaN     265.872806            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      23.727354     1.482960   10.221602   13.054919            no       no
254   CEERs_DR0.7    618  hlsp_ceers_jwst_nirspec_nirspec10-000618_comb-mgrat_dr0.7_x1d_masked.fits      H1_4862A      4862.0  2.447015e-19   1.246763e-19  6.166165e-19    1.500439e-19  1.130772e+02  1.914887e+02       H1                                  $HI4862\AA$                                 NaN         no   4822.388280   4842.283524   4853.008597   4872.460864   4878.444792   4904.954191           NaN           NaN  34268.671398  1.470104e-20  2.166483e-21  2.443532e-21 -4.275629e-24  1.486866e-19  8.172789e+00  8.866190e-01  6.048266  1.497803e-20  34267.776535    16.423677  3.520625e-21  4.638336e+00  4.568047e+00     -7.828532  4.057753e+01    143.679180   3.996263e+01       9.082224          NaN       9.0   157.698750           NaN     338.338614            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      72.674324     2.691642   32.543723   36.747315            no       no
255   CEERs_DR0.7    618       hlsp_ceers_jwst_nirspec_nirspec11-000618_prism_dr0.7_x1d_masked.fits      H1_4862A      4862.0  3.575651e-18   2.127634e-19  3.697199e-19    1.211740e-19  3.999526e+02  1.310826e+02       H1                                  $HI4862\AA$          H1_4862A+O3_4960A+O3_5008A         no   4652.213947   4703.730236   4810.453094   5094.344826   5190.802003   5332.450280           NaN           NaN  35365.928399  1.249685e-20  9.244093e-22  3.981718e-22  1.250347e-25 -3.497558e-21  7.621080e+00  2.321635e+00  6.065552  1.807141e-21  34352.711968    81.618934  6.701193e-22  2.890519e+01  3.850691e+01    696.732532  2.528388e+02    713.935113   3.368267e+02       9.082224          NaN      18.0   993.152303           NaN    1681.188714            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      37.998385     1.652104   23.497848   36.689471            no       no
256   CEERs_DR0.7    618        hlsp_ceers_jwst_nirspec_nirspec4-000618_prism_dr0.7_x1d_masked.fits      H1_4862A      4862.0  2.684939e-18   1.895989e-19  3.524138e-19    8.966083e-20  8.579882e+02  2.182887e+02       H1                                  $HI4862\AA$          H1_4862A+O3_4960A+O3_5008A         no   4565.694521   4727.558871   4797.842075   5083.234481   5190.802003   5332.450280           NaN           NaN  35359.359124  8.043105e-21  4.107443e-22  3.824789e-22 -4.304473e-26  1.932778e-21  7.362901e+00  1.073901e+00  6.054489  1.662311e-21  34298.924611    84.576683  4.643031e-22  2.427167e+01  2.669368e+01    226.245097  2.123086e+02    739.807069   2.334943e+02       9.082224          NaN      19.0   962.516692           NaN    1742.112515            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      31.918441     1.029627    8.972179   24.172094            no       no
257   CEERs_DR0.7    618   hlsp_ceers_jwst_nirspec_nirspec4-000618_comb-mgrat_dr0.7_x1d_masked.fits      H1_4862A      4862.0  3.684069e-19   9.500266e-20  4.103110e-19    1.300358e-19  5.207876e+02  2.724666e+04       H1                                  $HI4862\AA$                                 NaN         no   4807.953088   4832.257964   4853.008597   4872.460864   4883.972303   4910.103959           NaN           NaN  34284.568493  1.154029e-20 -4.836082e-22  1.613402e-21 -3.857804e-25  1.274271e-20  8.229419e+00 -2.997440e-01  6.051536  1.187136e-20  34281.926386    13.788683  3.313360e-21  5.328468e+00  4.716154e+00    -23.103213  4.659340e+01    120.571541   4.123918e+01       9.082224          NaN       9.0   156.950433           NaN     283.924282            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN     107.974129     3.856219   44.685038   48.987000            no       no
258   CEERs_DR0.7    618  hlsp_ceers_jwst_nirspec_nirspec10-000618_comb-mgrat_dr0.7_x1d_masked.fits      O3_4960A      4960.0  1.040916e-19   1.457362e-19  5.440139e-19    1.737507e-19  1.369403e+01  3.123370e+01       O3                              $[OIII]4960\AA$                                 NaN         no   4930.173946   4944.148559   4953.000000   4968.666667   4975.532414   4988.283796           NaN           NaN  34953.943692  2.392657e-20  5.258831e-21  4.612069e-21 -3.466685e-24  1.264332e-19  8.410764e+00  1.140233e+00  6.047166  2.327981e-20  34960.615523     9.322678  2.229645e-20  5.560551e+00  9.741827e+00     57.222863  4.769165e+01     79.958607   8.355356e+01       2.279635          NaN       7.0   154.595225           NaN     188.288130            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      60.884330     3.581431   28.264871   31.252068            no       no
259   CEERs_DR0.7    618       hlsp_ceers_jwst_nirspec_nirspec11-000618_prism_dr0.7_x1d_masked.fits      O3_4960A      4960.0  3.575651e-18   2.127634e-19  8.556259e-19    1.271694e-19  9.255920e+02  1.375683e+02       O3                              $[OIII]4960\AA$          H1_4862A+O3_4960A+O3_5008A         no   4652.213947   4703.730236   4810.453094   5094.344826   5190.802003   5332.450280           NaN           NaN  35365.928399  1.249685e-20  9.244093e-22  3.981718e-22  1.250347e-25 -3.497558e-21  1.737578e+01  2.321635e+00  6.064735  4.120215e-21  35041.086283    82.846487  5.830024e-22  1.445830e+01  1.361782e+01    662.008624  1.239705e+02    710.354610   1.167640e+02       2.279635          NaN      18.0   993.152303           NaN    1672.757275            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      37.998385     1.652104   23.497848   36.689471            no       no
260   CEERs_DR0.7    618        hlsp_ceers_jwst_nirspec_nirspec4-000618_prism_dr0.7_x1d_masked.fits      O3_4960A      4960.0  2.684939e-18   1.895989e-19  6.692072e-19    1.638862e-19  1.629255e+03  3.989981e+02       O3                              $[OIII]4960\AA$          H1_4862A+O3_4960A+O3_5008A         no   4565.694521   4727.558871   4797.842075   5083.234481   5190.802003   5332.450280           NaN           NaN  35359.359124  8.043105e-21  4.107443e-22  3.824789e-22 -4.304473e-26  1.932778e-21  9.679359e+00  1.073901e+00  6.064398  2.185294e-21  35039.414785   122.168908  3.945690e-22  3.346937e+01  3.588458e+01    647.676619  2.869780e+02   1047.518729   3.076869e+02       2.279635          NaN      19.0   962.516692           NaN    2466.718101            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      31.918441     1.029627    8.972179   24.172094            no       no
261   CEERs_DR0.7    618   hlsp_ceers_jwst_nirspec_nirspec4-000618_comb-mgrat_dr0.7_x1d_masked.fits      O3_4960A      4960.0  7.668436e-19   8.555354e-20  8.124296e-19    8.404881e-20  5.524194e+02  1.137926e+04       O3                              $[OIII]4960\AA$                                 NaN         no   4930.173946   4944.148559   4953.000000   4968.666667   4975.532414   4988.283796           NaN           NaN  34966.622615  2.305838e-20 -2.379426e-22  1.858560e-21  2.346415e-24 -8.228417e-20  1.524642e+01 -1.280250e-01  6.049722  2.418898e-20  34968.597042    13.399183  2.835276e-21  1.612563e+00  1.379077e+00     16.928099  1.382559e+01    114.880244   1.182376e+01       2.279635          NaN       7.0   153.884976           NaN     270.522301            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      23.050210     1.440638    9.671482   12.504799            no       no
262   CEERs_DR0.7    618  hlsp_ceers_jwst_nirspec_nirspec10-000618_comb-mgrat_dr0.7_x1d_masked.fits      O3_5008A      5008.0  1.688344e-18   1.584945e-19  1.920311e-18    2.126231e-19  1.058988e+03  1.128996e+04       O3                              $[OIII]5008\AA$                                 NaN         no   4971.492824   4988.441653   4998.150285   5018.332820   5025.222961   5038.480895           NaN           NaN  35296.409582  6.703480e-20  2.745799e-21  2.639882e-21 -1.009866e-23  3.591924e-19  2.878511e+01  1.040122e+00  6.048005  6.692889e-20  35301.349635    11.446374  8.507040e-21  1.563099e+00  1.645479e+00     41.958675  1.327629e+01     97.220558   1.397599e+01       2.279635          NaN       9.0   153.089048           NaN     228.936919            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      56.484138     2.972849   26.744183   30.017310            no       no
263   CEERs_DR0.7    618       hlsp_ceers_jwst_nirspec_nirspec11-000618_prism_dr0.7_x1d_masked.fits      O3_5008A      5008.0  3.575651e-18   2.127634e-19  2.583615e-18    1.580395e-19  2.794882e+03  1.709627e+02       O3                              $[OIII]5008\AA$          H1_4862A+O3_4960A+O3_5008A         no   4652.213947   4703.730236   4810.453094   5094.344826   5190.802003   5332.450280           NaN           NaN  35365.928399  1.249685e-20  9.244093e-22  3.981718e-22  1.250347e-25 -3.497558e-21  4.861020e+01  2.321635e+00  6.061837  1.152665e-20  35365.680078    89.420049  7.375866e-22  6.436013e+00  5.940366e+00    538.757651  5.465569e+01    759.369874   5.044658e+01       2.279635          NaN      18.0   993.152303           NaN    1788.179400            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      37.998385     1.652104   23.497848   36.689471            no       no
264   CEERs_DR0.7    618        hlsp_ceers_jwst_nirspec_nirspec4-000618_prism_dr0.7_x1d_masked.fits      O3_5008A      5008.0  2.684939e-18   1.895989e-19  1.737160e-18    1.568544e-19  4.229297e+03  3.818786e+02       O3                              $[OIII]5008\AA$          H1_4862A+O3_4960A+O3_5008A         no   4565.694521   4727.558871   4797.842075   5083.234481   5190.802003   5332.450280           NaN           NaN  35359.359124  8.043105e-21  4.107443e-22  3.824789e-22 -4.304473e-26  1.932778e-21  3.386376e+01  1.073901e+00  6.063615  7.645370e-21  35374.585029    90.646561  5.323667e-22  9.130563e+00  8.180055e+00    614.379972  7.753826e+01    769.785613   6.946639e+01       2.279635          NaN      19.0   962.516692           NaN    1812.706592            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      31.918441     1.029627    8.972179   24.172094            no       no
265   CEERs_DR0.7    618   hlsp_ceers_jwst_nirspec_nirspec4-000618_comb-mgrat_dr0.7_x1d_masked.fits      O3_5008A      5008.0  1.453062e-18   1.087744e-19  1.640158e-18    1.511536e-19  8.838293e+02  5.998479e+03       O3                              $[OIII]5008\AA$                                 NaN         no   4971.492824   4988.441653   4998.150285   5018.332820   5025.222961   5038.480895           NaN           NaN  35307.642691  4.759129e-20  1.722267e-21  1.760141e-21  9.596295e-24 -3.371003e-19  2.898577e+01  9.784820e-01  6.050248  4.518035e-20  35305.603340    14.482585  4.784238e-21  1.541889e+00  1.395280e+00    -17.315859  1.309197e+01    122.969684   1.184714e+01       2.279635          NaN       9.0   152.396513           NaN     289.571477            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      61.373520     3.068676   28.574138   31.980620            no       no
266   CEERs_DR0.7    618  hlsp_ceers_jwst_nirspec_nirspec10-000618_comb-mgrat_dr0.7_x1d_masked.fits     He1_5878A      5878.0  2.556039e-20   1.492872e-19  2.924529e-19    1.529232e-19 -1.368257e+03  3.865322e+04      He1                                 $HeI5878\AA$                                 NaN         no   5849.334831   5868.527838   5869.000000   5887.000000   5890.094179   5902.644078           NaN           NaN  41440.960523  5.952450e-21 -1.817816e-21  2.613408e-21  5.080883e-24 -2.123745e-19  3.924904e+00 -6.955730e-01  6.050180  9.238662e-21  41432.782271    12.628649  5.453722e-21  6.963537e+00  9.452450e+00    -59.163167  5.037566e+01     91.358252   6.838097e+01       4.557702          NaN       8.0   130.273188           NaN     215.132244            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      51.997204     2.736695   24.923245   28.196372            no       no
267   CEERs_DR0.7    618  hlsp_ceers_jwst_nirspec_nirspec10-000618_comb-mgrat_dr0.7_x1d_masked.fits      H1_6565A      6565.0  1.927699e-18   2.314338e-19  1.587802e-18    2.188828e-19 -3.202419e+03  1.312463e+05       H1                                  $HI6565\AA$                                 NaN         no   6510.500000   6534.500000   6551.046426   6582.459194   6595.740266   6625.898175           NaN           NaN  46265.279100  4.437371e-20 -5.891095e-22  3.617524e-21  2.235208e-24 -1.040016e-19  2.023851e+01 -1.628490e-01  6.047263  4.772958e-20  46266.664602    13.271460  6.699946e-21  2.222240e+00  1.880430e+00      8.977859  1.439980e+01     85.997180   1.218492e+01       9.082224          NaN      13.0   116.582274           NaN     202.507883            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      80.496623     2.439292   34.969067   39.719623            no       no
268   CEERs_DR0.7    618       hlsp_ceers_jwst_nirspec_nirspec11-000618_prism_dr0.7_x1d_masked.fits      H1_6565A      6565.0  1.505015e-18   1.390880e-19  1.507516e-18    1.050269e-19  2.127163e+03  4.341498e+04       H1                                  $HI6565\AA$                                 NaN         no   6436.476205   6521.260290   6532.516188   6605.678815   6637.738788   6690.503566           NaN           NaN  46344.709233  9.930814e-21  4.268899e-22  5.363446e-22  1.634673e-25 -7.148954e-21  1.800994e+01  7.959250e-01  6.059362  9.949153e-21  46323.999906    60.448570  7.344903e-22  5.025525e+00  4.624946e+00   -133.963512  3.250888e+01    391.026842   2.991763e+01       9.082224          NaN       7.0   564.489683           NaN     920.797846            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      14.748246     0.921765    1.187018    4.020335            no       no
269   CEERs_DR0.7    618        hlsp_ceers_jwst_nirspec_nirspec4-000618_prism_dr0.7_x1d_masked.fits      H1_6565A      6565.0  1.184280e-18   1.516821e-19  1.094867e-18    1.687114e-19  2.192920e+03  2.760051e+03       H1                                  $HI6565\AA$                                 NaN         no   6436.476205   6521.260290   6532.516188   6605.678815   6637.738788   6690.503566           NaN           NaN  46359.299416  5.979372e-21  6.473046e-22  5.640543e-22 -4.067187e-26  2.532824e-21  9.538024e+00  1.147593e+00  6.061584  5.896122e-21  46320.012429    74.080710  9.160600e-22  1.292484e+01  1.375413e+01   -254.057822  8.358129e+01    479.058965   8.894405e+01       9.082224          NaN       7.0   546.206093           NaN    1128.097654            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      29.823562     1.754327   13.991329   16.978526            no       no
270   CEERs_DR0.7    618   hlsp_ceers_jwst_nirspec_nirspec4-000618_comb-mgrat_dr0.7_x1d_masked.fits    H1_6565A_m      6565.0  1.242473e-18   1.375472e-19  1.448986e-18    1.431540e-19  1.186648e+02  2.413435e+04       H1                                  $HI6565\AA$                                 NaN         no   6510.500000   6534.500000   6552.000000   6578.750000   6595.740266   6625.898175           NaN           NaN  46290.165933  2.904701e-20  4.890513e-22  2.162630e-21  3.814214e-26 -1.276555e-21  1.876660e+01  2.261370e-01  6.051053  3.024924e-20  46286.903602    19.109955  3.311783e-21  2.184908e+00  2.099176e+00    -21.128075  1.415028e+01    123.763230   1.359505e+01       9.082224          NaN      11.0   116.103403           NaN     291.440135            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      60.312469     1.884765   25.046678   29.712722            no       no
271   CEERs_DR0.7    669  hlsp_ceers_jwst_nirspec_nirspec10-000669_comb-mgrat_dr0.7_x1d_masked.fits    O2_3727A_m      3727.0  6.741052e-19   1.034872e-19  6.314422e-19    1.214021e-19 -4.921238e+02  1.720458e+04       O2                $[OII]3727\AA$+$[OII]3730\AA$                   O2_3727A+O2_3730A         no   3686.056607   3706.738067   3720.443164   3736.708175   3746.128179   3763.818191           NaN           NaN  23387.625233  2.493820e-20 -9.379576e-22  3.569845e-21 -1.150289e-23  2.680872e-19  1.102013e+01 -2.627450e-01  5.275188  2.585402e-20  23385.489680     9.743513  5.169020e-21  2.153823e+00  2.182512e+00    -27.374414  2.760861e+01    124.896460   2.797636e+01       2.279635          NaN      10.0   137.202736           NaN     294.108688            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      91.749536     2.959662   39.751865   44.330946            no       no
272   CEERs_DR0.7    669  hlsp_ceers_jwst_nirspec_nirspec10-000669_comb-mgrat_dr0.7_x1d_masked.fits      H1_4862A      4862.0  2.516136e-19   1.208555e-19  3.583733e-19    2.607889e-19  2.727722e+02  1.127343e+03       H1                                  $HI4862\AA$                                 NaN         no   4790.266764   4818.397879   4848.809220   4873.196290   4895.460092   4922.620412           NaN           NaN  30550.020272  7.318809e-21  1.001231e-21  2.124857e-21 -1.791985e-24  5.574642e-20  2.133571e+00  4.711990e-01  5.283427  3.445987e-21  30528.251619    41.488922  2.489638e-21  3.414003e+01  3.708074e+01   -213.619432  3.350218e+02    407.137732   3.638795e+02       9.082224          NaN      10.0   176.774062           NaN     958.736093            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      96.447184     3.325765   41.304309   45.701516            no       no
273   CEERs_DR0.7    669  hlsp_ceers_jwst_nirspec_nirspec10-000669_comb-mgrat_dr0.7_x1d_masked.fits      O3_4960A      4960.0  6.945621e-19   1.070796e-19  4.852117e-19    7.276020e-20 -4.895656e+01  1.343964e+04       O3                              $[OIII]4960\AA$                                 NaN         no   4911.999222   4930.568392   4953.000000   4969.000000   4978.075219   4995.978291           NaN           NaN  31108.773646  1.906607e-20 -7.404637e-23  1.956129e-21 -9.377804e-27  2.176856e-22  1.067892e+01 -3.785400e-02  5.271930  2.109624e-20  31113.532067     9.175638  5.227823e-21  2.308550e+00  2.313556e+00     45.856476  2.224729e+01     88.424795   2.229553e+01       2.279635          NaN       7.0   173.593744           NaN     208.224480            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      17.165745     0.903460    0.541214    3.814341            no       no
274   CEERs_DR0.7    669  hlsp_ceers_jwst_nirspec_nirspec10-000669_comb-mgrat_dr0.7_x1d_masked.fits      O3_5008A      5008.0  1.610105e-18   1.159012e-19  1.703087e-18    1.670664e-19  8.067490e+02  3.498630e+04       O3                              $[OIII]5008\AA$                                 NaN         no   4972.225732   4993.995366   4997.935336   5017.496130   5033.676859   5055.957458           NaN           NaN  31414.999541  5.554617e-20  1.145414e-21  2.079823e-21  4.945179e-24 -1.542074e-19  2.990141e+01  5.507270e-01  5.272963  5.569223e-20  31415.314710    12.199789  6.906970e-21  1.283959e+00  1.104760e+00      3.007655  1.225278e+01    116.422242   1.054269e+01       2.279635          NaN       8.0   171.898713           NaN     274.153430            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      92.326401     4.196655   38.661358   42.317985            no       no
275   CEERs_DR0.7    669  hlsp_ceers_jwst_nirspec_nirspec10-000669_comb-mgrat_dr0.7_x1d_masked.fits      H1_6565A      6565.0  8.138285e-19   1.066200e-19  1.002211e-18    1.480778e-19  5.713266e+02  2.259631e+03       H1                                  $HI6565\AA$                                 NaN         no   6498.850952   6533.417755   6550.260657   6574.466367   6593.183726   6627.170535           NaN           NaN  41175.688842  2.482317e-20  1.408900e-21  1.750963e-21  2.764648e-24 -1.124274e-19  1.638952e+01  8.046430e-01  5.272001  2.499579e-20  41168.972113    15.995664  4.078674e-21  2.732092e+00  2.649183e+00    -48.903243  1.989185e+01    116.461429   1.928821e+01       9.082224          NaN       9.0   131.010050           NaN     274.245706            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN     106.212453     3.319139   44.853266   49.519310            no       no
276   CEERs_DR0.7    672  hlsp_ceers_jwst_nirspec_nirspec10-000672_comb-mgrat_dr0.7_x1d_masked.fits      C3_1910A      1910.0  8.741389e-19   1.688875e-19  8.669649e-19    3.025906e-19  9.459168e+01  2.948075e+03       C3                              $[CIII]1910\AA$                                 NaN         no   1890.588996   1898.976487   1904.466249   1911.743573   1915.675611   1926.370021           NaN           NaN  12726.635989  4.801936e-20  5.604201e-21  8.817927e-21  4.728078e-23 -5.961211e-19  4.290262e+00  6.355460e-01  5.663160  3.376027e-20  12722.195615    10.244850  1.252425e-20  4.135168e+00  4.099676e+00   -104.598776  9.740927e+01    241.330763   9.657319e+01       2.631084          NaN       8.0   150.486823           NaN     568.290518            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      80.452820     2.979734   35.594206   39.797798            no       no
277   CEERs_DR0.7    672  hlsp_ceers_jwst_nirspec_nirspec10-000672_comb-mgrat_dr0.7_x1d_masked.fits      H1_4341A      4341.0  3.179882e-19   6.212298e-20  3.457934e-19    1.585854e-19 -1.758462e+03  5.250534e+04       H1                                  $HI4341\AA$                                 NaN         no   4307.695015   4323.564869   4337.175129   4344.809663   4353.118595   4366.002626           NaN           NaN  28943.122642  9.222283e-21 -7.865487e-22  1.908917e-21  4.792439e-24 -1.394947e-19  3.307700e+00 -4.120390e-01  5.667386  6.527423e-21  28952.038364    21.134160  2.947811e-21  1.052322e+01  1.234822e+01     92.348927  1.089994e+02    218.907336   1.279027e+02       9.082224          NaN       4.0   186.671990           NaN     515.487382            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      52.545849     3.753275   25.184037   27.683677            no       no
278   CEERs_DR0.7    672  hlsp_ceers_jwst_nirspec_nirspec10-000672_comb-mgrat_dr0.7_x1d_masked.fits      H1_4862A      4862.0  2.629941e-20   7.876000e-20  1.274050e-19    6.765692e-20  1.858675e+00  5.150457e+02       H1                                  $HI4862\AA$                                 NaN         no   4825.205728   4846.709872   4850.000000   4871.000000   4873.408998   4889.166219           NaN           NaN  32404.348808  5.194482e-21  1.272383e-21  1.448891e-21  1.723697e-24 -5.458289e-20  4.166229e+00  8.781770e-01  5.664819  5.370990e-21  32411.986511     9.463294  8.992781e-21  6.897746e+00  1.692058e+01     70.661067  6.381527e+01     87.550720   1.565426e+02       9.082224          NaN       8.0   166.729853           NaN     206.166190            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      35.925438     1.710735   15.681403   19.215564            no       no
279   CEERs_DR0.7    672  hlsp_ceers_jwst_nirspec_nirspec10-000672_comb-mgrat_dr0.7_x1d_masked.fits      O3_4960A      4960.0  2.004635e-19   6.743949e-20  2.768786e-19    9.324435e-20  9.758123e+01  8.716179e+00       O3                              $[OIII]4960\AA$                                 NaN         no   4913.105624   4933.654182   4953.000000   4968.000000   4970.000000   4991.000000           NaN           NaN  33071.473271  1.004737e-20  1.933380e-21  1.444716e-21  6.327582e-24 -2.073291e-19  6.581504e+00  1.338242e+00  5.667636  9.558707e-21  33063.791251    11.555809  4.110803e-21  4.259400e+00  5.334173e+00    -69.637410  3.861141e+01    104.753250   4.835421e+01       2.279635          NaN       6.0   163.362912           NaN     246.675053            NaN          NaN          NaN           NaN          NaN          NaN          NaN           NaN           NaN      56.956896     2.712233   26.741783   30.275944            no       no
